regWait,triageWait,doctorWait,LOS,ClerkUtil,NurseUtil,DoctorUtil,regWait_low,triageWait_low,doctorWait_low,LOS_low,regWait_medium,triageWait_medium,doctorWait_medium,LOS_medium,regWait_high,triageWait_high,doctorWait_high,LOS_high,scenario
6.951281408271551,0.18047689312079665,58.32482423095775,95.05043792499724,0.38245733254576586,0.2116739689858725,0.664692651180182,5.244860205721513,0.26519942750694364,97.6251033460018,124.05980056462882,9.007039333106874,0.09974638178359285,16.955091078539112,61.5062138375724,8.326868973274195,0.016591868509317466,4.274048206352344,67.9841998788376,n2d4
8.086653413375775,0.17624051690100678,76.23810476321405,113.63146079278903,0.3890304385690243,0.21992987509186476,0.6888160698571092,5.987034028237007,0.2517035973555733,125.91893097857967,153.47266975866765,10.707142530608623,0.10203819563043481,19.35564926199634,65.13103282948242,10.333639466848119,0.015554876727485123,5.6829694758910065,68.58591885074341,n2d4
8.150152614923606,0.17812939343320264,67.73221977903377,105.06057890388594,0.38826486162452106,0.21846215545964134,0.6832077029114295,6.142948626617049,0.25831576198969214,110.92620082882904,138.60796014161568,10.688803709042782,0.09974638178359285,19.14051242224453,64.43377727343382,9.913321919017108,0.015554876727485123,4.374556589284103,68.17134343737547,n2d4
9.090324676374417,0.19761396586232421,69.74573444984107,108.16260957618333,0.3879684919537474,0.21846219305408918,0.6859177707339017,6.690674739593721,0.2926644366096752,115.31750108841813,143.23270158369368,11.998592634627764,0.10203819563043481,18.36786122679624,65.50393925240445,11.705174342996429,0.015554876727485123,4.674862925468879,70.56861957670631,n2d4
8.27676279499959,0.17147042882454222,77.67746508598945,115.83867932083834,0.3908112461558873,0.2265036283808691,0.7108539013048575,6.046375656194837,0.2457689249023494,126.66565740324174,155.58024058845075,11.236589542313657,0.10046837723611693,23.140979534537262,68.70569341701963,9.817304031908506,0.014639883978809528,4.956015408112762,68.40510290966454,n2d4
6.62605528078702,0.16680398519045186,61.53985929293798,98.95127891393672,0.3548240157741738,0.20123741045200877,0.6570791108408255,4.932984877857153,0.23962876124689325,104.25620874605568,131.72905394304843,8.690346266633313,0.10465194154344168,17.34693196031441,61.2426565993752,7.599594834557365,0.016591868509317466,4.79552494638887,70.60059801303859,n2d4
7.9213396079227545,0.1811237469353828,59.39794219006419,96.55899460905896,0.38728528810153295,0.21587725888272946,0.6600006455620151,5.804079194553928,0.2665286740336537,98.85617498669026,125.57204907007183,10.4130263297269,0.09974638178359285,16.421798153303712,61.55316261439479,10.393497649248005,0.015554876727485123,6.013426633818737,71.83888435354883,n2d4
6.608354591427976,0.17719198021640206,62.97483661488155,100.09793839427734,0.367761457948164,0.20725118888154018,0.6733371866688165,4.9246166221566225,0.25981643993007625,104.89907173775583,131.73354970087988,8.583798648134463,0.10132965768491972,19.98722914448252,63.45118724548179,8.07716977503456,0.016591868509317466,3.086281796243596,72.30271240521769,n2d4
7.064197448953572,0.17322377059476335,68.13211151015679,105.35576371683214,0.3842899126790363,0.21865538184901587,0.697102948920199,5.388522621178324,0.2492790883399356,113.41037008370644,142.30286623037088,9.254692672588392,0.09974638178359285,17.62397363963106,61.25710737312244,8.251535844329858,0.015554876727485123,3.828026416594284,64.2391897102461,n2d4
7.845133048251362,0.17688206843037657,105.12544223403202,144.07481792870482,0.3892104523872234,0.21966290651223322,0.7379016474591035,5.798124509135529,0.25519372481204766,176.8411460003603,206.17370849470913,10.494084908630617,0.09974638178359285,24.999456203310658,70.24507270061916,9.53137684142937,0.015554876727485123,4.299626729738641,74.56281676577176,n2d4
7.57199015344018,0.17831496741165234,68.830526098123,106.6132081209275,0.3869564442564239,0.21647062500106432,0.7072834363519427,5.602750676438598,0.25951231774295536,115.925514429788,142.77735992179194,10.034256982418356,0.09974638178359285,17.021930163667346,62.73978019719323,9.292204764911759,0.015554876727485123,4.170939539699702,74.41064633694955,n2d4
